,address,available_bike_stands,available_bikes,banking,bike_stands,bonus,contract_name,last_update,latitude,longitude,name,number,status
927,37 RUE CHARLES FREROT - 94250 GENTILLY,11,19,True,30,False,Paris,2015/06/09 16:00:16,48.815768792,2.35047619893,42505 - FREROT (GENTILLY),42505,OPEN
928,1 RUE D'HAUTEVILLE - 75010 PARIS,14,2,True,17,False,Paris,2015/06/09 16:00:16,48.8707743602,2.34964963683,10003 - HAUTEVILLE,10003,OPEN
929,1 RUE HENRY BARBUSSE - 94200 IVRY,13,12,True,25,False,Paris,2015/06/09 16:00:16,48.810200348,2.37967058912,42012 - BARBUSSE (IVRY),42012,OPEN
930,105 RUE DU CHEMIN VERT - 75011 PARIS,42,3,True,46,False,Paris,2015/06/09 16:00:16,48.8611944193,2.38130190492,11026 - CHEMIN VERT SAINT MAUR,11026,OPEN
931,6 RUE DES QUATRE VENTS - 75006 PARIS,1,35,True,36,False,Paris,2015/06/09 16:00:16,48.8517513745,2.33816169513,06028 - ODEON QUATRE VENTS,6028,OPEN
932,80 AVENUE RASPAIL - 94250 GENTILLY,17,13,True,30,False,Paris,2015/06/09 16:00:16,48.81031545,2.34395871,42501 - RASPAIL 1 - FRAYSSE,42501,OPEN
933,36 RUE DE SUFFREN - 75015 PARIS,4,18,True,22,False,Paris,2015/06/09 16:00:16,48.8548517488,2.29500791364,15071 - CHAMP DE MARS COTE 16EME,15071,OPEN
934,45 RUE CHARLES HERMITE - 75018 PARIS,16,5,True,23,False,Paris,2015/06/09 16:00:16,48.8989027534,2.36473249417,18103 - CHARLES HERMITE,18103,OPEN
935,35-37 BOULEVARD DU COMMANDANT CHARCOT - 92200 NEUILLY SUR SEINE,32,4,True,36,False,Paris,2015/06/09 16:00:16,48.8753602839,2.25569933163,22007 - CHARCOT (NEUILLY),22007,OPEN
936,RUE LOUIS-XAVIER DE RICARD - 94120 FONTENAY SOUS BOIS,23,17,True,41,False,Paris,2015/06/09 16:00:16,48.8463028607,2.47240877487,41201 - DE RICARD (FONTENAY SOUS BOIS),41201,OPEN
937,183 RUE DE LA CONVENTION - 75015 PARIS,35,10,True,48,False,Paris,2015/06/09 16:00:16,48.8376768223,2.29558692602,15052 - CONVENTION,15052,OPEN
938,30 RUE PAUL VAILLANT COUTURIER -  94200 IVRY SUR SEINE,2,22,True,27,False,Paris,2015/06/09 16:00:16,48.8190127185,2.39671917244,42004 - COUTURIER (IVRY),42004,OPEN
939,19 RUE DU REGARD - 75006 PARIS,37,6,True,44,False,Paris,2015/06/09 16:00:16,48.8475178294,2.32697330559,06004 - REGARD,6004,OPEN
940,02 RUE DUMERIL - 75013 PARIS,26,15,True,41,False,Paris,2015/06/09 16:00:16,48.8381516081,2.35710844956,13006 - SAINT MARCEL JEANNE D'ARC,13006,OPEN
941,6 RUE LEON FRAPIE - 75020 PARIS,13,0,True,19,True,Paris,2015/06/09 16:00:16,48.8735490351,2.41100303588,20038 - LEON FRAPIE,20038,OPEN
942,2 RUE DES FRERES MORANE - 75015 PARIS,29,9,True,42,False,Paris,2015/06/09 16:00:16,48.8424587555,2.29217354144,15035 - PLACE ETIENNE PERNET,15035,OPEN
943,PLACE MADAULE - 92130 ISSY LES MOULINEAUX,4,21,True,25,False,Paris,2015/06/09 16:00:16,48.8241259046,2.26064598549,21305 - MADAULE (ISSY LES MOULINEAUX),21305,OPEN
944,34 RUE CONDE - 75006 PARIS,1,32,True,34,False,Paris,2015/06/09 16:00:16,48.8495800022,2.33784843718,06017 - SENAT CONDE,6017,OPEN
945,20 PLACE JEANNE D'ARC - 75013 PARIS,15,21,True,36,False,Paris,2015/06/09 16:00:16,48.8295757268,2.36912681572,13044 - PLACE JEANNE D'ARC,13044,OPEN
946,1 RUE GEO CHAVEZ - 75020 PARIS,31,1,True,33,True,Paris,2015/06/09 16:00:16,48.86508,2.40799,20022 - PORTE DE BAGNOLET,20022,OPEN
947,2 QUAI DES CELESTINS - 75004 PARIS,3,11,True,14,False,Paris,2015/06/09 16:00:16,48.8512714821,2.36243021298,04005 - SULLY MORLAND,4005,OPEN
948,AVENUE DU POLYGONE - 75012 PARIS,29,18,True,50,False,Paris,2015/06/09 16:00:16,48.8354449162,2.43142108144,12122 - POLYGONE,12122,OPEN
949,33 AVENUE COURTELINE - 75012 PARIS,24,3,True,28,False,Paris,2015/06/09 16:00:16,48.843949064,2.41508139483,12114 - PORTE DE SAINT MANDE,12114,OPEN
950,92 AVENUE MICHELET - 93400 SAINT OUEN,9,15,True,25,False,Paris,2015/06/09 16:00:16,48.9063048061,2.34396901704,34006 - MICHELET (SAINT OUEN),34006,OPEN
951,PLACE DE LA RESISTANCE ANGLE RUE ARISTIDE BRIAND - 92130 ISSY LES MOULINEAUX,12,13,True,25,False,Paris,2015/06/09 16:00:16,48.8210302529,2.25101957153,21302 - BRIAND (ISSY LES MOULINEAUX),21302,OPEN
952,35/37 RUE GABRIEL PERI - 92120 MONTROUGE,45,0,True,50,False,Paris,2015/06/09 16:00:16,48.8182337326,2.32088453255,21206 - PERI (MONTROUGE),21206,OPEN
953,40 RUE DU MONTPARNASSE - 75006 PARIS,32,15,True,47,False,Paris,2015/06/09 16:00:16,48.843295457,2.32654113413,06005 - MONTPARNASSE,6005,OPEN
954,2 RUE D'ABOUKIR - 75002 PARIS,6,18,True,24,False,Paris,2015/06/09 16:00:16,48.8660026326,2.34192041196,02006 - PLACE DES VICTOIRES,2006,OPEN
955,12 RUE DE TOCQUEVILLE - 75017 PARIS,15,0,True,15,False,Paris,2015/06/09 16:00:16,48.8824022854,2.31400041122,17048 - TOCQUEVILLE,17048,OPEN
956,68 BOULEVARD FLANDRIN - 75016 PARIS,42,0,True,42,False,Paris,2015/06/09 16:00:16,48.8687784918,2.27435453918,16012 - BOULEVARD FLANDRIN,16012,OPEN
957,18 BIS RUE DE VERDUN / COUR MADELAINE - 92150 SURESNES,5,20,True,25,False,Paris,2015/06/09 16:00:16,48.8710030415,2.22747747677,21502 - VERDUN (SURESNES),21502,OPEN
958,3 RUE PAUL BARRUEL - 75015 PARIS,31,6,True,37,False,Paris,2015/06/09 16:00:16,48.8400577188,2.30450742096,15019 - VAUGIRARD CAMBRONNE,15019,OPEN
959,13 PLACE BALARD - 75015 PARIS,3,19,True,22,False,Paris,2015/06/09 16:00:16,48.8365372895,2.27871769702,15056 - BALARD,15056,OPEN
960,FACE 66 RUE RENE BINET - 75018 PARIS,0,0,True,37,False,Paris,2015/06/09 16:00:16,48.8991359901,2.33689345356,18035 - PORTE MONTMARTRE,18035,CLOSED
961,17 RUE DUROC - 75007 PARIS,36,19,True,55,False,Paris,2015/06/09 16:00:16,48.8475022584,2.31268832866,07013 - PLACE DE BRETEUIL,7013,OPEN
962,PLACE DENFERT ROCHEREAU - 92100 BOULOGNE BILLANCOURT,15,5,True,20,False,Paris,2015/06/09 16:00:16,48.8431766559,2.24621423158,21002 - DENFERT ROCHEREAU (BOULOGNE-BILLANCOURT),21002,OPEN
963,48 BOULEVARD DE LA BASTILLE - 75012 PARIS,29,34,True,64,False,Paris,2015/06/09 16:00:16,48.8513111874,2.36925048358,12001 - BASTILLE,12001,OPEN
964,ALLEE DES FORTIFICATIONS - 75016 PARIS,43,23,True,66,False,Paris,2015/06/09 16:00:16,48.848892821,2.25765156147,16035 - HIPPODROME D AUTEUIL,16035,OPEN
965,PLACE GEORGES GUILLAUMIN - 75008 PARIS,23,15,True,38,False,Paris,2015/06/09 16:00:16,48.874750204,2.30177143533,08053 - FRIEDLAND,8053,OPEN
966,43 RUE LAMARTINE - 75009 PARIS,17,13,True,31,False,Paris,2015/06/09 16:00:16,48.8766221204,2.33979989932,09015 - LAMARTINE,9015,OPEN
967,95-97 BOULEVARD MASSENA - 75013 PARIS,44,21,True,67,True,Paris,2015/06/09 16:00:16,48.820495188,2.36681968214,13117 - STADE GEORGES CARPENTIER,13117,OPEN
968,23 RUE PARADIS - 75010 PARIS,27,4,True,31,False,Paris,2015/06/09 16:00:16,48.8750340562,2.35218489483,10019 - PARADIS,10019,OPEN
969,AVENUE DU PRESIDENT WILSON/ RUE DE BAILLY - 93200 SAINT DENIS,8,35,True,43,False,Paris,2015/06/09 16:00:16,48.9151986424,2.35750068369,32004 - BAILLY (SAINT DENIS),32004,OPEN
970,116 RUE DE LA BOETIE - 75008 PARIS,3,42,True,45,False,Paris,2015/06/09 16:00:16,48.8715127415,2.30748756442,08050 - BOETIE PONTHIEU,8050,OPEN
971,FACE 50 AVENUE CHARLES GIDE - 94270 LE KREMELIN BICETRE,30,0,True,30,True,Paris,2015/06/09 16:00:16,48.8072111233,2.35385267287,42701 - GIDE (LE KREMLIN BICETRE),42701,OPEN
972,110-112 RUE FAUBOURG SAINT DENIS - 75010 PARIS,26,4,True,30,False,Paris,2015/06/09 16:00:16,48.8753849056,2.35609401864,10018 - ALBAN SATRAGNE,10018,OPEN
973,05 RUE DUPERRE - 75009 PARIS,34,0,True,34,True,Paris,2015/06/09 16:00:16,48.882070227,2.33667963144,09018 - PLACE PIGALLE,9018,OPEN
974,145 BOULEVARD MCDONALD - 75019 PARIS,12,53,True,65,False,Paris,2015/06/09 16:00:16,48.8988301928,2.3793301091,19045 - CANAL SAINT DENIS - BD MACDONALD,19045,OPEN
975,26 RUE LEON - 75018 PARIS,12,1,True,13,False,Paris,2015/06/09 16:00:16,48.8883242185,2.35357337264,18014 - DOUDEAUVILLE LEON,18014,OPEN
976,27 RUE TAITBOUT - 75009 PARIS,6,47,True,53,False,Paris,2015/06/09 16:00:16,48.8733858054,2.33529683977,09024 - LAFAYETTE TAITBOUT,9024,OPEN
977,96 RUE DE LAGNY - 93100 MONTREUIL,0,27,True,27,False,Paris,2015/06/09 16:00:16,48.8492303009,2.42142994001,31001 - LAGNY (MONTREUIL),31001,OPEN
978,63 RUE GALILEE - 75008 PARIS,13,4,True,17,False,Paris,2015/06/09 16:00:16,48.8717051914,2.29852826568,08003 - GALILLE,8003,OPEN
979,03 RUE DE NAPLES - 75008 PARIS,38,3,True,43,False,Paris,2015/06/09 16:00:16,48.8799571638,2.32135967628,08019 - EUROPE,8019,OPEN
980,112 AVE FELIX FAURE - 75015 PARIS,7,50,True,57,False,Paris,2015/06/09 16:00:16,48.8387344083,2.28175554014,15032 - LOURMEL,15032,OPEN
981,31/35 AVENUE CLAUDE DEBUSSY - 92110 CLICHY,11,17,True,28,False,Paris,2015/06/09 16:00:16,48.9104291257,2.31176817577,21112 - DEBUSSY (CLICHY),21112,OPEN
982,142 RUE DE BAGNOLET - 75020 PARIS,21,0,True,22,True,Paris,2015/06/09 16:00:16,48.8615729588,2.40568863716,20108 - HOSPICE DEBROUSSE,20108,OPEN
983,22 AVENUE DE LA PORTE DE SAINT OUEN - 75017 PARIS,26,1,True,27,False,Paris,2015/06/09 16:00:16,48.8987600807,2.32955851745,17115 - PORTE DE SAINT OUEN,17115,OPEN
984,"11, avenue du Temblay - 75012 PARIS",5,31,True,36,False,Paris,2015/06/09 16:00:16,48.83397,2.45482,12127 - TREMBLAY - INSEP,12127,OPEN
985,27 RUE DE STALINGRAD - 93100 MONTREUIL,18,5,True,23,False,Paris,2015/06/09 16:00:16,48.8589230268,2.44314211824,31011 - STALINGRAD 2 (MONTREUIL),31011,OPEN
986,126 RUE LAGNY / ANGLE AVENUE JOFFRE - 94160 SAINT MANDE,0,30,True,30,False,Paris,2015/06/09 16:00:16,48.8493118268,2.41790976904,41604 - LAGNY (SAINT MANDE),41604,OPEN
987,1 - 3 RUE DES ECLUSES SAINT MARTIN - 75010 PARIS,24,3,True,27,False,Paris,2015/06/09 16:00:16,48.8761373391,2.36808449794,10115 - DODU,10115,OPEN
988,22 RUE DE LA PERLE - 75003 PARIS,5,12,True,18,False,Paris,2015/06/09 16:00:16,48.8598466832,2.36105048709,03008 - PERLE,3008,OPEN
989,102 AVENUE PIERRE BROSSOLETTE - 92240 MALAKOFF,15,10,True,25,False,Paris,2015/06/09 16:00:16,48.8175597536,2.30748584127,22404 - BROSSOLETTE 2 (MALAKOFF),22404,OPEN
990,10 RUE DU COMMANDANT L'HERMINIER - 75020 PARIS,4,12,True,16,False,Paris,2015/06/09 16:00:16,48.8470644175,2.41602296002,20004 - PORTE DE VINCENNES BIS,20004,OPEN
991,52 RUE BUZENVAL - 75020 PARIS,33,17,True,50,False,Paris,2015/06/09 16:00:16,48.851617205,2.40151359731,20007 - BUZENVAL,20007,OPEN
992,FACE 2 BOULEVARD LANNES - 75016 PARIS,63,7,True,70,False,Paris,2015/06/09 16:00:16,48.870753284,2.27487529834,16004 - BOULEVARD LANNES,16004,OPEN
993,RUE BERTRAND SINCHOLLE - 92110 CLICHY,20,3,True,23,False,Paris,2015/06/09 16:00:16,48.899359637,2.3040405607,21107 - SINCHOLLE (CLICHY),21107,OPEN
994,69 BIS RUE DE LA CHAPELLE - 75018 PARIS,1,0,True,33,False,Paris,2015/06/09 16:00:16,48.8964828319,2.35884552523,18102 - RUE DE LA CHAPELLE,18102,CLOSED
995,23 RUE EMILE ZOLA - 75015 PARIS,3,60,True,63,False,Paris,2015/06/09 16:00:16,48.846383773,2.2800084119,15065 - HUMBERT,15065,OPEN
996,21 RUE SAINT VINCENT - 92130 ISSY LES MOULINEAUX,12,22,True,34,False,Paris,2015/06/09 16:00:16,48.8194899939,2.25386941996,21301 - SAINT VINCENT (ISSY LES MOULINEAUX),21301,OPEN
997,EGLISE SAINT JOSEPH ARTISAN - 75010 PARIS,25,0,True,25,False,Paris,2015/06/09 16:00:16,48.881268164,2.36811752799,10037 - VERSION 2 JAURES,10037,OPEN
998,121 BOULEVARD PEREIRE - 75017 PARIS,46,4,True,51,False,Paris,2015/06/09 16:00:16,48.8852633137,2.2982864668,17027 - PEREIRE LEVALLOIS,17027,OPEN
999,2 RUE D'ALGER - 75001 PARIS,0,21,True,21,False,Paris,2015/06/09 16:00:16,48.8647936661,2.32943142195,01018 - RIVOLI TUILERIE,1018,OPEN
1000,6 RUE CENSIER - 75005 PARIS,3,52,True,55,False,Paris,2015/06/09 16:00:16,48.841080022,2.35543071424,05028 - CENSIER BUFFON,5028,OPEN
1001,88 AVENUE DE SUFFREN - 75015 PARIS,0,22,True,22,False,Paris,2015/06/09 16:00:16,48.8509146082,2.30129338467,15024 - LAOS,15024,OPEN
1002,2 AVENUE DES PORTUGAIS - 75016 PARIS,17,9,True,26,True,Paris,2015/06/09 16:00:16,48.8712137122,2.29369213365,16001 - AVENUE DES PORTUGAIS,16001,OPEN
1003,FACE AU 79 AVENUE RASPAIL- 94250 GENTILLY,8,21,True,30,False,Paris,2015/06/09 16:00:16,48.8131276479,2.34679437435,42502 - RASPAIL 2 (GENTILLY),42502,OPEN
1004,52 RUE LEOPOLD RECHOSSIERE - 93300 AUBERVILLIERS,18,11,True,29,False,Paris,2015/06/09 16:00:16,48.9145061128,2.39105149688,33013 - RECHAUSSIERE (AUBERVILLIERS),33013,OPEN
1005,183 RUE DES PYRENEES - 75020 PARIS,28,0,True,28,True,Paris,2015/06/09 16:00:16,48.8609593323,2.40042185204,20020 - PYRENEES RENOUVIER,20020,OPEN
1006,42 RUE DE LONDRES - 75008 PARIS,19,4,True,23,False,Paris,2015/06/09 16:00:16,48.8780344615,2.32648354097,08101 - LONDRES AMSTERDAM,8101,OPEN
1007,20 AVENUE DE LA PORTE DE PANTIN - 75019 PARIS,44,8,True,52,False,Paris,2015/06/09 16:00:16,48.8903419552,2.39781364219,19034 - PANTIN,19034,OPEN
1008,20 RUE DE L'ESTRAPADE - 75005 PARIS,15,0,True,15,True,Paris,2015/06/09 16:00:16,48.845143494,2.34541268121,05012 - ULM - LHOMOND,5012,OPEN
1009,FACE 124 RUE DU FAUBOURG SAINT DENIS - 75010 PARIS,40,2,True,42,False,Paris,2015/06/09 16:00:16,48.8768669058,2.35611908299,10022 - CHABROL SAINT QUENTIN,10022,OPEN
1010,4 PLACE DU MOULIN DE JAVEL - 75015 PARIS,3,43,True,46,False,Paris,2015/06/09 16:00:16,48.8400944467,2.27158991199,15058 - GEORGES POMPIDOU,15058,OPEN
1011,55 BOULEVARD JEAN JAURES - 92100 BOULOGNE-BILLANCOURT,1,30,True,31,False,Paris,2015/06/09 16:00:16,48.8400232565,2.23981899697,21004 - JAURES 2 (BOULOGNE-BILLANCOURT),21004,OPEN
1012,1 RUE JULES VANZUPPE - 94200 IVRY,0,21,True,22,False,Paris,2015/06/09 16:00:16,48.8203221837,2.39498124009,42001 - JULES (IVRY),42001,OPEN
1013,32 RUE SAINT DIDIER - 75016 PARIS,13,3,True,16,True,Paris,2015/06/09 16:00:16,48.8664391603,2.2857459443,16009 - SAINT DIDIER,16009,OPEN
1014,54 RUE DE LA BIENFAISANCE - 75008 PARIS,1,44,True,45,False,Paris,2015/06/09 16:00:16,48.8765999408,2.31316505436,08035 - NARVICK,8035,OPEN
1015,1 RUE THOUIN - 75005 PARIS,13,3,True,16,False,Paris,2015/06/09 16:00:16,48.8450622564,2.34949778986,05016 - CONTRESCARPE-THOUIN,5016,OPEN
1016,15 RUE SAINT VINCENT DE PAUL - 75010 PARIS,24,0,True,24,False,Paris,2015/06/09 16:00:16,48.8809557416,2.35243051484,10033 - LARIBOISIERE,10033,OPEN
1017,1 RUE FERRUS - 75014 PARIS,15,18,True,34,False,Paris,2015/06/09 16:00:16,48.83136668,2.34081188215,14007 - SAINT JACQUES FERRUS,14007,OPEN
1018,29 BOULEVARD NEY - 75018 PARIS,0,0,True,72,False,Paris,2015/06/09 16:00:16,48.8983850227,2.36087734923,18048 - PORTE DE LA CHAPELLE,18048,CLOSED
1019,91 BOULEVARD DE LA REPUBLIPQUE - 92100 BOULOGNE-BILLANCOURT,9,46,True,56,False,Paris,2015/06/09 16:00:16,48.8334736793,2.24390053208,21017 - REPUBLIQUE 1 (BOULOGNE-BILLANCOURT),21017,OPEN
1020,FACE 19 RUE CASIMIR PERIER - 75007 PARIS,7,34,True,42,False,Paris,2015/06/09 16:00:16,48.8578291107,2.31914905258,07102 - SAINTE CLOTHILDE,7102,OPEN
1021,ROND POINT DU MARECHAL DELATRE DE TASSIGNY - 75016 PARIS,20,8,True,29,False,Paris,2015/06/09 16:00:16,48.872381,2.275283,16135 - STADE WILMILLE,16135,OPEN
1022,2 RUE DE LONDRES - 75009 PARIS,20,4,True,24,False,Paris,2015/06/09 16:00:16,48.8767324989,2.33048422585,09102 - PLACE D'ESTIENNE D'ORVES,9102,OPEN
1023,4 RUE DE DUNKERQUE - 75010 PARIS,17,2,True,19,False,Paris,2015/06/09 16:00:16,48.8793551032,2.35837919245,10027 - DUNKERQUE,10027,OPEN
1024,16 RUE D'ASSAS - 75006 PARIS,18,14,True,32,False,Paris,2015/06/09 16:00:16,48.8492084999,2.32851454623,06025 - RENNES - ASSAS,6025,OPEN
1025,1 RUE DE LA CONVENTION - 94270 LE KREMLIN BICETRE,25,0,True,25,False,Paris,2015/06/09 16:00:16,48.8128002964,2.36104116644,42705 - CONVENTION (LE KREMLIN BICETRE),42705,OPEN
1026,20 RUE COQUILLIERE - 75001 PARIS,1,16,True,20,False,Paris,2015/06/09 16:00:16,48.863772832,2.34270756198,01024 - LOUVRE COQ HERON,1024,OPEN
1027,109 RUE LEMERCIER - 75017 PARIS,16,7,True,23,False,Paris,2015/06/09 16:00:16,48.8900204961,2.3175909299,17111 - LEMERCIER,17111,OPEN
1028,20 RUE DE LA GRANGE BATELIERE - 75009 PARIS,12,13,True,25,False,Paris,2015/06/09 16:00:16,48.8732671376,2.34075344805,09013 - MAIRIE DU 9EME,9013,OPEN
1029,30 BIS RUE LAS CASES - 75007 PARIS,1,21,True,22,False,Paris,2015/06/09 16:00:16,48.859068395,2.31862422113,07011 - ST DOMINIQUE,7011,OPEN
1030,20 RUE FAVART - 75002 PARIS,0,17,True,17,False,Paris,2015/06/09 16:00:16,48.8714463539,2.33829010585,02013 - RICHELIEU DROUOT,2013,OPEN
1031,265 RUE DE BELLEVILLE - 75019 PARIS,19,0,True,19,True,Paris,2015/06/09 16:00:16,48.8756361807,2.39946145198,19040 - TELEGRAPHE,19040,OPEN
1032,1 RUE LINOIS ANGLE QUAI DE GRENELLE - 75015 PARIS,5,27,True,32,False,Paris,2015/06/09 16:00:16,48.849271,2.281849,15072 - PLACE FERNAND FOREST,15072,OPEN
1033,BOULEVARD BRUNE PORTE DE CHATILLON - 75014 PARIS,57,2,True,59,False,Paris,2015/06/09 16:00:16,48.8244897025,2.31844743105,14021 - PLACE DE LA PORTE DE CHATILLON,14021,OPEN
1034,FACE 86 BOULEVARD RICHARD LENOIR - 75011 PARIS,20,5,True,25,False,Paris,2015/06/09 16:00:16,48.8618048521,2.37265142827,11011 - RICHARD LENOIR,11011,OPEN
1035,237-241 RUE DE PARIS - 93100 MONTREUIL,5,25,True,30,False,Paris,2015/06/09 16:00:16,48.8549113324,2.41877242976,31003 - PARIS (MONTREUIL),31003,OPEN
1036,30 AVENUE D'ITALIE - 75013 PARIS,37,1,True,40,True,Paris,2015/06/09 16:00:16,48.8290320407,2.35618336918,13029 - ITALIE,13029,OPEN
1037,5 RUE DE L'ECHELLE - 75001 PARIS,0,22,True,25,False,Paris,2015/06/09 16:00:16,48.8636722554,2.33405760805,01014 - RIVOLI MUSEE DU LOUVRE,1014,OPEN
1038,61 RUE DE L'EVANGILE - 75018 PARIS,0,0,True,21,False,Paris,2015/06/09 16:00:16,48.8950903298,2.36869413984,18108 - EVANGILE,18108,CLOSED
1039,2 RUE SAINT MAUR - 75011 PARIS,41,5,True,46,False,Paris,2015/06/09 16:00:16,48.8586887741,2.38355399457,11023 - LEO FROT ROQUETTE,11023,OPEN
1040,4 RUE DE CLERY - 75002 PARIS,2,41,True,43,False,Paris,2015/06/09 16:00:16,48.8674674415,2.34452661511,02021 - CLERY,2021,OPEN
1041,2 RUE NEUVE PIERRE CURIE - 93400 SAINT OUEN,24,0,True,25,False,Paris,2015/06/09 16:00:16,48.9013270326,2.33530123747,34003 - CURIE (SAINT OUEN),34003,OPEN
1042,RUE JULES LADOUMEGUE / ANGLE ROUTES DES PETITS PONTS / ANGLE AV. DU GAL. LECLERC - 75019 PARIS,0,0,True,51,False,Paris,2015/06/09 16:00:16,48.893800171,2.39791036643,19043 - PETITS PONTS,19043,CLOSED
1043,81 RUE DUNKERQUE - 75009 PARIS,16,0,True,16,False,Paris,2015/06/09 16:00:16,48.8821076344,2.34626199854,09006 - TRUDAINE ROCHECHOUART,9006,OPEN
1044,60 RUE LAURISTON - 75016 PARIS,16,1,True,17,True,Paris,2015/06/09 16:00:16,48.8692602237,2.28991872284,16006 - RUE LAURISTON,16006,OPEN
1045,3 RUE ALEXANDRE DUMAS - 75011 PARIS,51,7,True,58,False,Paris,2015/06/09 16:00:16,48.8528886704,2.38914764081,11102 - RUE DES BOULETS ( COMPLEMENTAIRE ),11102,OPEN
1046,98 RUE MARCADET - 75018 PARIS,20,0,True,20,True,Paris,2015/06/09 16:00:16,48.890922383,2.34498648211,18021 - MARCADET - RAMEY,18021,OPEN
1047,59 RUE DUTOT - 75015 PARIS,40,1,True,41,False,Paris,2015/06/09 16:00:16,48.8383124746,2.30853184382,15016 - DUTOT,15016,OPEN
1048,1-3 RUE CHERNOVITZ - 75016 PARIS,29,7,True,36,False,Paris,2015/06/09 16:00:16,48.8569864146,2.28217321814,16112 - CHERNOVITZ,16112,OPEN
1049,2 PLACE DE L'INSURRECTION AOUT 1944 - 94200 IVRY SUR SEINE,0,30,True,30,False,Paris,2015/06/09 16:00:16,48.8146600822,2.39826154064,42003 - INSURRECTION AOUT 1944 (IVRY),42003,OPEN
1050,162 AVENUE CHARLES DE GAULLE - 92200 NEUILLY,9,19,True,28,False,Paris,2015/06/09 16:00:16,48.8847072934,2.26153081999,22004 - CHARLES DE GAULLE (NEUILLY),22004,OPEN
1051,PLACE DE L'EGLISE D'AUTEUIL - 75016 PARIS,16,4,True,20,False,Paris,2015/06/09 16:00:16,48.8474984177,2.26848387135,16032 - EGLISE D AUTEUIL,16032,OPEN
1052,90 RUE BUZENVAL - 75020 PARIS,15,0,True,15,False,Paris,2015/06/09 16:00:16,48.8539232761,2.40003874927,20012 - BUZENVAL VIGNOLES,20012,OPEN
1053,46 RUE NATIONALE - 75013 PARIS,8,14,True,22,False,Paris,2015/06/09 16:00:16,48.8248108408,2.36773548985,13114 - NATIONALE DUCHAMP (PROP 1),13114,OPEN
1054,46 RUE DE PARIS - 93260 LES LILAS,42,0,True,43,True,Paris,2015/06/09 16:00:16,48.8785903488,2.41189997789,32601 - PARIS (LES LILAS),32601,OPEN
1055,2 RUE JOSEPH DE MAISTRE - 75018 PARIS,42,1,True,43,True,Paris,2015/06/09 16:00:16,48.8864568158,2.33289782791,18003 - JOSEPH DE MAISTRE LEPIC,18003,OPEN
1056,11 RUE DE LA BASTILLE - 75004 PARIS,1,19,True,20,False,Paris,2015/06/09 16:00:16,48.853797345,2.36840080696,04101 - BASTILLE,4101,OPEN
1057,33 RUE DURIS - 75020 PARIS,28,2,True,30,False,Paris,2015/06/09 16:00:16,48.8655408671,2.38772449616,20031 - DURIS,20031,OPEN
1058,85 RUE DUTOT - 75015 PARIS,55,1,True,56,False,Paris,2015/06/09 16:00:16,48.8365756643,2.30687451712,15018 - ALLERAY,15018,OPEN
1059,7 PLACE FALGUIERE - 75015 PARIS,20,1,True,21,False,Paris,2015/06/09 16:00:16,48.8363338618,2.31046623803,15017 - PROCESSION,15017,OPEN
1060,59 RUE DES PETITES ECURIES - 75010 PARIS,9,7,True,17,False,Paris,2015/06/09 16:00:16,48.8739721724,2.3483887575,10005 - CONSERVATOIRE,10005,OPEN
1061,167 RUE DE ROME - 75017 PARIS,28,3,True,32,False,Paris,2015/06/09 16:00:16,48.8871404519,2.31452160564,17017 - PONT CARDINET,17017,OPEN
1062,28 RUE DE MADRID - 75008 PARIS,8,4,True,14,False,Paris,2015/06/09 16:00:16,48.8779840275,2.31840486278,08027 - MAIRIE DU 8 ÈME,8027,OPEN
1063,19 RUE VIGEE LEBRUN - 75015 PARIS,22,0,True,22,False,Paris,2015/06/09 16:00:16,48.8387588135,2.3109360795,15112 - FALGUIÈRE LEBRUN,15112,OPEN
1064,FACE AU 4 BOULEVARD RICHARD WALLACE - 92800 PUTEAUX,4,26,True,30,False,Paris,2015/06/09 16:00:16,48.8787068535,2.24197549369,28001 - WALLACE (PUTEAUX),28001,OPEN
1065,2 RUE PIERRE GINIER - 75018 PARIS,16,0,True,16,True,Paris,2015/06/09 16:00:16,48.8866271486,2.32629368932,18045 - GANNERON,18045,OPEN
1066,PYRAMIDE ENTREE PARC FLORAL - 75012 PARIS,31,16,True,48,False,Paris,2015/06/09 16:00:16,48.8370614929,2.44044666425,12125 - PYRAMIDE ENTRÉE PARC FLORAL,12125,OPEN
1067,35 BOULEVARD VICTOR HUGO - 92200 NEUILLY,18,7,True,25,False,Paris,2015/06/09 16:00:16,48.8878010686,2.27807242437,22014 - HUGO (NEUILLY),22014,OPEN
1068,59 RUE CHABROL - 75010 PARIS,9,2,True,11,False,Paris,2015/06/09 16:00:16,48.8771003511,2.35122216805,10020 - CHABROL,10020,OPEN
1069,FACE 2 PLACE LEON BLUM - 92100 ISSY LES MOULINEAUX,11,8,True,20,False,Paris,2015/06/09 16:00:16,48.8209551079,2.26073641335,21304 - BLUM (ISSY LES MOULINEAUX),21304,OPEN
1070,24 RUE DE DUNKERQUE - 75010 PARIS,29,0,True,29,True,Paris,2015/06/09 16:00:16,48.880370621,2.35282005703,10028 - GARE DU NORD DENAN,10028,OPEN
1071,46 RUE BEAUBOURG - 75003 PARIS,10,8,True,18,False,Paris,2015/06/09 16:00:16,48.8624649804,2.35423678142,03010 - BEAUBOURG,3010,OPEN
